Battery_Level,Temperature,Voltage,Current,Status
62,35,4404,-252989,1
62,35,4404,-252989,1
62,35,4404,-252989,1
62,35,4404,-252989,1
62,35,4404,-252989,1
62,35,4404,-252989,1
62,35,4404,-473630,1
62,35,4404,-473630,1
62,35,4404,-473630,1
62,35,4404,-473630,1
62,35,4404,-473630,1
62,35,4404,-473630,1
62,35,4404,-471951,1
62,35,4404,-471951,1
62,35,4404,-471951,1
62,35,4404,-471951,1
62,35,4404,-470273,1
62,35,4404,-470273,1
62,35,4404,-470273,1
62,35,4404,-470273,1
62,35,4404,-470273,1
62,35,4404,-470273,1
62,35,4404,-470273,1
62,35,4404,-470273,1
62,35,4404,-470273,1
62,35,4404,-470273,1
62,35,4404,-466611,1
62,35,4404,-466611,1
62,35,4404,-466611,1
62,35,4404,-464627,1
62,35,4404,-464627,1
62,35,4404,-464627,1
62,35,4404,-464627,1
62,35,4404,-464627,1
62,35,4404,-464627,1
62,35,4404,-464627,1
62,35,4404,-464627,1
62,35,4404,-464627,1
62,35,4404,-464627,1
62,35,4404,-461575,1
62,35,4404,-461575,1
62,35,4404,-460354,1
64,35,4404,-460354,1
64,35,4404,-460354,1
64,35,4404,-460354,1
64,35,4404,-460354,1
64,35,4404,-460354,1
64,35,4404,-460354,1
64,35,4404,-460354,1
64,35,4404,-457455,1
64,35,4404,-457455,1
64,35,4404,-457455,1
64,35,4404,-457455,1
64,35,4404,-457455,1
64,35,4404,-457455,1
64,35,4404,-457455,1
64,35,4404,-457455,1
64,35,4404,-457455,1
64,35,4404,-454404,1
64,35,4404,-454404,1
64,35,4404,-454404,1
64,35,4404,-454404,1
64,35,4404,-454404,1
64,35,4404,-454404,1
64,35,4404,-454404,1
64,35,4404,-454404,1
64,35,4404,-454404,1
64,35,4404,-454404,1
64,35,4404,-449979,1
64,35,4404,-449979,1
64,35,4404,-449673,1
64,35,4404,-449673,1
64,35,4404,-449673,1
64,35,4404,-449673,1
64,35,4404,-449673,1
64,35,4404,-449673,1
64,35,4404,-449673,1
64,35,4404,-449673,1
64,35,4404,-447079,1
64,35,4404,-447079,1
64,35,4404,-447079,1
64,35,4404,-447079,1
64,35,4404,-447079,1
64,35,4404,-447079,1
64,35,4404,-447079,1
64,35,4404,-447079,1
64,35,4404,-447079,1
64,35,4404,-443570,1
64,35,4404,-443570,1
64,35,4404,-443570,1
64,35,4404,-443570,1
64,35,4404,-443570,1
64,35,4404,-443570,1
64,35,4404,-443570,1
64,35,4404,-443570,1
64,35,4404,-443570,1
64,35,4404,-443570,1
64,35,4404,-440518,1
64,35,4404,-440518,1
64,35,4404,-439450,1
66,34.7,4404,-439450,1
66,34.7,4404,-439450,1
66,34.7,4404,-439450,1
66,34.7,4404,-439450,1
66,34.7,4404,-439450,1
66,34.7,4404,-439450,1
66,34.7,4404,-439450,1
66,34.7,4404,-436551,1
66,34.7,4404,-436551,1
66,34.7,4404,-436551,1
66,34.7,4404,-436551,1
66,34.7,4404,-436551,1
66,34.7,4404,-436551,1
66,34.7,4404,-436551,1
66,34.7,4404,-436551,1
66,34.7,4404,-436551,1
66,34.7,4404,-436551,1
66,34.7,4404,-433194,1
66,34.7,4404,-433194,1
66,34.7,4404,-433194,1
66,34.7,4404,-433194,1
66,34.7,4404,-433194,1
66,34.7,4404,-433194,1
66,34.7,4404,-433194,1
66,34.7,4404,-433194,1
66,34.7,4404,-433194,1
66,34.7,4404,-433194,1
66,34.7,4404,-433194,1
66,34.7,4404,-433194,1
66,34.7,4404,-429227,1
66,34.7,4404,-429227,1
66,34.7,4404,-429227,1
66,34.7,4404,-429227,1
66,34.7,4404,-429227,1
66,34.7,4404,-429227,1
67,34.5,4404,-426175,1
67,34.5,4404,-426175,1
67,34.5,4404,-426175,1
67,34.5,4404,-426175,1
67,34.5,4404,-426175,1
67,34.5,4404,-426175,1
67,34.5,4404,-426175,1
67,34.5,4404,-426175,1
67,34.5,4404,-426175,1
67,34.5,4404,-426175,1
67,34.5,4404,-370481,1
67,34.5,4404,-370481,1
67,34.5,4404,-370481,1
67,34.5,4390,-370481,1
67,34.5,4390,-370481,1
67,34.5,4390,-370481,1
67,34.5,4390,-370481,1
67,34.5,4390,-370481,1
67,34.5,4390,-370481,1
67,34.5,4390,-370481,1
67,34.5,4390,-422208,1
67,34.5,4390,-422208,1
67,34.5,4390,-422208,1
67,34.5,4390,-420987,1
67,34.5,4390,-420987,1
67,34.5,4390,-420987,1
67,34.5,4390,-420987,1
67,34.5,4390,-420987,1
67,34.5,4390,-420987,1
67,34.5,4390,-420987,1
67,34.5,4390,-417783,1
67,34.5,4390,-417783,1
67,34.5,4390,-417783,1
67,34.5,4390,-417783,1
67,34.5,4390,-417783,1
67,34.5,4390,-417783,1
67,34.5,4390,-417783,1
67,34.5,4390,-417783,1
67,34.7,4404,-417783,1
67,34.7,4404,-414426,1
67,34.7,4404,-414426,1
67,34.7,4404,-414426,1
67,34.7,4404,-414426,1
67,34.7,4404,-414426,1
67,34.7,4404,-414426,1
67,34.7,4404,-414426,1
67,34.7,4404,-414426,1
67,34.7,4404,-414426,1
67,34.7,4404,-414426,1
67,34.7,4404,-411832,1
67,34.7,4404,-411832,1
67,34.7,4404,-411832,1
67,34.7,4404,-411221,1
67,34.7,4404,-411221,1
67,34.7,4404,-411221,1
67,34.7,4404,-411221,1
67,34.7,4404,-411221,1
67,34.7,4404,-411221,1
67,34.7,4404,-411221,1
67,34.7,4404,-252073,1
67,34.7,4404,-252073,1
67,34.7,4404,-252073,1
67,34.7,4404,-252073,1
67,34.7,4404,-252073,1
67,34.7,4404,-252073,1
69,34.2,4365,-252073,1
69,34.2,4365,-252073,1
69,34.2,4365,-252073,1
69,34.2,4365,-252073,1
69,34.2,4365,-405271,1
69,34.2,4365,-405271,1
69,34.2,4365,-405271,1
69,34.5,4404,-405271,1
69,34.5,4404,-405271,1
69,34.5,4404,-405271,1
69,34.5,4404,-405271,1
69,34.5,4404,-405271,1
69,34.2,4404,-405271,1
69,34.2,4404,-401608,1
69,34.2,4404,-401608,1
69,34.2,4404,-401608,1
69,34.2,4404,-401303,1
69,34.2,4404,-401303,1
69,34.2,4404,-401303,1
69,34.2,4404,-401303,1
69,34.2,4404,-401303,1
69,34.2,4404,-401303,1
69,34.2,4404,-401303,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-399320,1
69,34.2,4404,-391996,1
69,34.2,4404,-391996,1
69,34.2,4404,-391996,1
69,34.2,4404,-391996,1
69,34.2,4404,-391996,1
69,34.5,4404,-390470,1
69,34.5,4404,-390470,1
69,34.5,4404,-390470,1
69,34.5,4404,-390470,1
69,34.5,4404,-390470,1
69,34.5,4404,-390470,1
69,34.5,4404,-390470,1
69,34.5,4404,-390470,1
69,34.5,4404,-390470,1
69,34.5,4404,-390470,1
69,34.5,4404,-388181,1
69,34.5,4404,-388181,1
69,34.5,4404,-388181,1
69,34.5,4404,-388181,1
71,34.2,4404,-388181,1
71,34.2,4404,-388181,1
71,34.2,4404,-388181,1
71,34.2,4404,-388181,1
71,34.2,4404,-388181,1
71,34.2,4404,-388181,1
71,34.2,4404,-384671,1
71,34.2,4404,-384671,1
71,34.2,4404,-384671,1
71,34.2,4404,-384671,1
71,34.2,4404,-383756,1
71,34.2,4404,-383756,1
71,34.2,4404,-383756,1
71,34.2,4404,-383756,1
71,34.2,4404,-383756,1
71,34.2,4404,-383756,1
71,34.2,4404,-381620,1
71,34.2,4404,-381620,1
71,34.2,4404,-381620,1
71,34.2,4404,-381620,1
71,34.2,4404,-381620,1
71,34.2,4404,-381620,1
71,34.2,4404,-381620,1
71,34.2,4404,-381620,1
71,34.2,4404,-381620,1
71,34.2,4404,-379026,1
71,34.2,4404,-379026,1
71,34.2,4404,-379026,1
71,34.2,4404,-379026,1
71,34.2,4404,-379026,1
71,34.2,4404,-379026,1
71,34.2,4404,-379026,1
71,34.2,4404,-379026,1
71,34.2,4404,-379026,1
71,34.2,4404,-379026,1
71,34.2,4404,-375821,1
71,34.2,4404,-375821,1
71,34.2,4404,-375821,1
71,34.2,4404,-375821,1
71,34.2,4404,-375211,1
72,34.2,4404,-375211,1
72,34,4404,-375211,1
72,34,4404,-375211,1
72,34,4404,-375211,1
72,34,4404,-375211,1
72,34,4404,-373380,1
72,34,4404,-373380,1
72,34,4404,-373380,1
72,34,4404,-373380,1
72,34,4404,-373380,1
72,34,4404,-373380,1
72,34,4404,-373380,1
72,34,4404,-373380,1
72,34,4404,-373380,1
72,34,4404,-370328,1
72,34,4404,-370328,1
72,34,4404,-370328,1
72,34,4404,-370328,1
72,34,4404,-370328,1
72,34,4404,-370328,1
72,34,4404,-370328,1
72,34,4404,-370328,1
72,34,4404,-370328,1
72,34,4404,-370328,1
72,34,4404,-368039,1
72,34,4404,-368039,1
72,34,4404,-368039,1
72,34.2,4404,-368039,1
72,34.2,4404,-366208,1
72,34.2,4404,-366208,1
72,34.2,4404,-366208,1
72,34.2,4404,-366208,1
72,34.2,4404,-366208,1
72,34.2,4404,-366208,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-365445,1
72,34.2,4404,-359189,1
72,34.2,4404,-359189,1
72,34.2,4404,-359189,1
72,34.2,4404,-359189,1
72,34.2,4404,-359189,1
72,34.2,4404,-359189,1
72,34.2,4404,-359189,1
72,34.2,4404,-359189,1
72,34.2,4404,-359189,1
74,33.7,4404,-356138,1
74,33.7,4404,-356138,1
74,33.7,4404,-356138,1
74,33.7,4404,-356138,1
74,33.7,4404,-356138,1
74,33.7,4404,-356138,1
74,33.7,4404,-356138,1
74,33.7,4404,-356138,1
74,33.7,4404,-356138,1
74,33.7,4404,-356138,1
74,33.7,4378,-252226,1
74,33.7,4378,-252226,1
74,33.7,4378,-252226,1
74,33.7,4378,-252226,1
74,33.7,4378,-252226,1
74,33.7,4378,-252226,1
74,33.7,4378,-252226,1
74,33.7,4378,-252226,1
74,33.7,4378,-252226,1
74,33.7,4378,-351255,1
74,33.7,4378,-351255,1
74,33.7,4378,-351255,1
74,33.7,4378,-351255,1
74,33.7,4378,-351255,1
74,33.7,4378,-351255,1
74,33.7,4378,-351255,1
74,33.7,4378,-351255,1
74,33.7,4378,-351255,1
74,33.7,4378,-351255,1
74,33.7,4378,-348508,1
74,33.7,4378,-348508,1
74,33.7,4378,-348508,1
74,33.7,4378,-348508,1
74,33.7,4378,-348508,1
74,33.7,4378,-348508,1
74,33.7,4378,-348508,1
74,33.7,4378,-348508,1
74,33.7,4378,-348508,1
74,33.7,4378,-348508,1
74,33.7,4378,-346067,1
74,33.7,4404,-346067,1
74,33.7,4404,-346067,1
74,33.7,4404,-346067,1
74,33.7,4404,-346067,1
74,33.7,4404,-346067,1
74,33.7,4404,-346067,1
74,33.7,4404,-346067,1
74,33.7,4404,-346067,1
74,33.7,4404,-343625,1
74,33.7,4404,-343778,1
74,33.7,4404,-343778,1
74,33.7,4404,-343778,1
74,33.7,4404,-343778,1
74,33.7,4404,-343778,1
74,33.7,4404,-343778,1
74,33.7,4404,-343778,1
74,33.7,4404,-343778,1
74,33.7,4404,-343778,1
74,33.7,4404,-341031,1
74,33.7,4404,-341031,1
74,33.7,4404,-341031,1
74,33.7,4404,-341031,1
74,33.7,4404,-341031,1
74,33.7,4404,-341031,1
74,33.7,4404,-341031,1
74,33.7,4404,-341031,1
74,33.7,4404,-341031,1
74,33.7,4404,-341031,1
74,33.7,4404,-339048,1
74,33.7,4404,-339048,1
76,33.7,4404,-339048,1
76,33.7,4404,-339048,1
76,33.7,4404,-339048,1
76,33.7,4404,-339048,1
76,33.7,4404,-339048,1
76,33.7,4404,-339048,1
76,33.7,4404,-339048,1
76,33.7,4404,-339048,1
76,33.7,4404,-336149,1
76,33.7,4404,-336149,1
76,33.7,4404,-336149,1
76,33.7,4404,-336149,1
76,33.5,4404,-336149,1
76,33.5,4404,-336149,1
76,33.5,4404,-336149,1
76,33.5,4404,-336149,1
76,33.5,4404,-336149,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-334012,1
76,33.5,4404,-329740,1
76,33.5,4404,-329740,1
76,33.5,4404,-329740,1
76,33.5,4404,-329740,1
76,33.5,4404,-329740,1
76,33.5,4404,-329740,1
76,33.5,4404,-329740,1
76,33.5,4404,-329740,1
76,33.5,4404,-329740,1
76,33.5,4404,-329740,1
76,33.5,4404,-329740,1
76,33.5,4404,-329740,1
76,33.5,4404,-329740,1
76,33.5,4404,-329740,1
76,33.5,4404,-329740,1
76,33.5,4404,-329740,1
76,33.5,4404,-329740,1
76,33.5,4404,-329740,1
76,33.5,4404,-325315,1
76,33.5,4404,-325315,1
76,33.5,4404,-325315,1
76,33.5,4404,-325315,1
76,33.5,4404,-325315,1
76,33.5,4404,-325315,1
76,33.5,4404,-325315,1
76,33.5,4404,-325315,1
76,33.5,4404,-325315,1
76,33.5,4404,-323331,1
76,33.5,4404,-323331,1
76,33.5,4404,-323026,1
76,33.5,4404,-323026,1
76,33.5,4404,-323026,1
76,33.5,4404,-323026,1
76,33.5,4404,-323026,1
76,33.5,4404,-323026,1
76,33.5,4404,-323026,1
76,33.5,4404,-323026,1
76,33.5,4404,-321195,1
76,33.5,4404,-321195,1
76,33.5,4404,-321195,1
76,33.5,4404,-321195,1
76,33.5,4404,-321195,1
76,33.5,4404,-321195,1
76,33.5,4404,-321195,1
76,33.5,4404,-321195,1
76,33.5,4404,-321195,1
76,33.5,4404,-321195,1
76,33.5,4404,-318449,1
76,33.5,4404,-318449,1
76,33.5,4404,-318449,1
76,33.5,4404,-318449,1
76,33.5,4404,-318449,1
76,33.5,4404,-318449,1
76,33.5,4404,-318449,1
76,33.5,4404,-318449,1
76,33.5,4404,-318449,1
76,33.5,4404,-318449,1
76,33.5,4404,-316160,1
76,33.5,4404,-316160,1
76,33.5,4404,-316160,1
76,33.5,4404,-316160,1
76,33.5,4404,-316160,1
76,33.2,4404,-316160,1
76,33.2,4404,-316160,1
76,33.5,4404,-316160,1
76,33.5,4404,-316160,1
76,33.5,4404,-314481,1
76,33.5,4404,-314481,1
76,33.5,4404,-314481,1
76,33.5,4404,-314481,1
76,33.5,4404,-314481,1
76,33.5,4404,-314481,1
76,33.5,4404,-314481,1
76,33.5,4404,-314481,1
76,33.5,4404,-314481,1
76,33.5,4404,-314481,1
76,33.5,4404,-312498,1
76,33.5,4404,-312498,1
76,33.5,4404,-312498,1
76,33.5,4404,-312498,1
76,33.5,4404,-312498,1
76,33.5,4404,-312498,1
76,33.5,4404,-312498,1
76,33.5,4404,-312498,1
76,33.5,4404,-312498,1
76,33.5,4404,-312498,1
76,33.5,4404,-310209,1
76,33.5,4404,-310056,1
76,33.5,4404,-310056,1
76,33.5,4404,-310056,1
76,33.5,4404,-310056,1
76,33.5,4404,-310056,1
76,33.5,4404,-310056,1
76,33.5,4404,-310056,1
76,33.5,4404,-310056,1
76,33.5,4404,-308988,1
76,33.5,4404,-308988,1
76,33.5,4404,-308988,1
76,33.5,4404,-308988,1
76,33.5,4404,-308988,1
76,33.5,4404,-308988,1
76,33.5,4404,-308988,1
76,33.5,4404,-308988,1
76,33.5,4404,-308988,1
76,33.5,4404,-308988,1
76,33.5,4404,-307005,1
76,33.5,4404,-307005,1
76,33.5,4404,-307005,1
76,33.5,4404,-307005,1
76,33.5,4404,-307005,1
76,33,4404,-305479,1
76,33,4404,-305479,1
76,33,4404,-305479,1
76,33,4404,-305479,1
76,33,4404,-305479,1
76,33,4404,-305479,1
76,33,4404,-305479,1
76,33,4404,-304105,1
76,33,4404,-304105,1
76,33,4404,-303953,1
76,33,4404,-303953,1
76,33,4404,-303953,1
76,33,4404,-303953,1
76,33,4404,-303953,1
76,33,4404,-303953,1
76,33,4404,-303953,1
76,33,4404,-303953,1
76,33,4404,-303953,1
76,33,4404,-303953,1
76,33,4404,-301817,1
76,33,4404,-301817,1
76,33,4404,-301817,1
76,33,4404,-301817,1
76,33,4404,-301817,1
76,33,4404,-301817,1
76,33.5,4404,-301817,1
76,33.5,4404,-301817,1
76,33.5,4404,-301817,1
76,33.5,4404,-301817,1
76,33.5,4404,-299375,1
76,33.5,4404,-299375,1
76,33.5,4404,-299375,1
76,33.5,4404,-299375,1
76,33.5,4404,-299375,1
76,33.5,4404,-299375,1
76,33.5,4404,-299375,1
76,33.5,4404,-298307,1
76,33.5,4404,-298307,1
76,33.5,4404,-298002,1
76,33.5,4404,-298002,1
76,33.5,4404,-298002,1
76,33.5,4404,-298002,1
76,33.5,4404,-298002,1
76,33.5,4404,-298002,1
76,33.5,4404,-298002,1
76,33.5,4404,-298002,1
76,33.5,4404,-298002,1
77,33.2,4404,-298002,1
77,33.2,4404,-296171,1
77,33.2,4404,-296171,1
77,33.2,4404,-296171,1
77,33.2,4404,-296171,1
77,33.2,4404,-296171,1
77,33.2,4404,-296171,1
77,33.2,4404,-296171,1
77,33.2,4404,-296171,1
77,33.2,4404,-296171,1
77,33.2,4404,-296171,1
77,33.2,4404,-293882,1
77,33.2,4404,-293882,1
77,33.2,4404,-293882,1
77,33.2,4404,-293882,1
77,33.2,4404,-293882,1
77,33.2,4404,-293882,1
77,33.2,4404,-293882,1
77,33.2,4404,-293272,1
77,33.2,4404,-293272,1
77,33.2,4404,-293272,1
77,33.2,4404,-292051,1
77,33.2,4404,-292051,1
77,33.2,4404,-292051,1
77,33.2,4404,-292051,1
77,33.2,4404,-292051,1
77,33.2,4404,-292051,1
77,33.2,4404,-292051,1
77,33.2,4404,-292051,1
77,33.2,4404,-292051,1
77,33.2,4404,-290678,1
77,33.2,4404,-290678,1
77,33.2,4404,-290678,1
77,33.2,4404,-290678,1
77,33.2,4404,-290678,1
77,33.2,4404,-290678,1
77,33,4404,-290678,1
77,33,4404,-290678,1
77,33,4404,-290678,1
77,33,4404,-290678,1
77,33,4404,-288847,1
77,33,4404,-288847,1
77,33,4404,-288847,1
77,33,4404,-288847,1
77,33,4404,-288847,1
77,33,4404,-288847,1
77,33,4404,-288847,1
77,33,4404,-287779,1
77,33,4404,-287779,1
77,33,4404,-287779,1
77,33,4404,-286863,1
77,33,4404,-286863,1
77,33,4404,-286863,1
77,33,4404,-286863,1
77,33,4404,-286863,1
77,33,4404,-286863,1
77,33,4404,-286863,1
77,33,4404,-286863,1
77,33,4404,-286863,1
77,33,4404,-286863,1
77,33,4404,-285490,1
77,33,4404,-285490,1
77,33,4404,-285490,1
77,33,4404,-285490,1
77,33,4404,-285490,1
77,33,4404,-285490,1
77,33,4404,-285490,1
77,33,4404,-285490,1
77,33,4404,-285490,1
77,33,4404,-285490,1
77,33,4404,-283354,1
77,33,4404,-283354,1
77,33,4404,-283354,1
77,33,4404,-283354,1
77,33,4404,-283354,1
77,33,4404,-283354,1
77,33,4404,-282285,1
77,33,4404,-282285,1
77,33,4404,-282285,1
77,33,4404,-281675,1
77,33,4404,-281675,1
77,33,4404,-281675,1
77,33,4404,-281675,1
77,33,4404,-281675,1
77,33,4404,-281675,1
77,33,4404,-281675,1
77,33,4404,-281675,1
77,33,4404,-281675,1
77,33,4404,-281675,1
77,33,4404,-279386,1
77,33,4404,-279386,1
77,33,4404,-279386,1
77,33,4404,-279386,1
77,33,4404,-279386,1
77,33,4404,-279386,1
77,33,4404,-279386,1
77,33,4404,-279386,1
77,33,4404,-279386,1
77,33,4404,-279386,1
77,33,4404,-278318,1
77,33,4404,-278318,1
77,33,4404,-278318,1
77,33,4404,-278318,1
77,32.7,4404,-278318,1
77,32.7,4404,-278318,1
77,32.7,4404,-276792,1
77,32.7,4404,-276792,1
77,32.7,4404,-276792,1
77,32.7,4404,-276640,1
77,32.7,4404,-276640,1
77,32.7,4404,-276640,1
77,32.7,4404,-276640,1
77,32.7,4404,-276640,1
77,32.7,4404,-276640,1
77,32.7,4404,-276640,1
77,32.7,4404,-276640,1
77,32.7,4404,-276640,1
77,32.7,4404,-276640,1
77,32.7,4404,-251768,1
77,32.7,4404,-251768,1
77,32.7,4404,-251768,1
77,32.7,4404,-251768,1
77,32.7,4404,-251768,1
77,32.7,4404,-251768,1
77,32.7,4404,-251768,1
77,32.7,4404,-251768,1
77,32.7,4404,-251768,1
77,32.7,4404,-251768,1
77,32.7,4404,-273283,1
77,32.7,4404,-273283,1
77,32.7,4404,-273283,1
77,32.7,4404,-273283,1
77,32.7,4404,-273283,1
77,32.7,4404,-273283,1
77,32.7,4404,-272215,1
77,32.7,4404,-272215,1
77,32.7,4404,-272215,1
77,32.7,4404,-272215,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-271910,1
77,32.7,4404,-268247,1
77,32.7,4404,-268247,1
77,32.7,4404,-268247,1
77,32.7,4404,-268247,1
77,32.7,4404,-268247,1
77,32.7,4404,-266569,1
77,32.7,4404,-266569,1
77,32.7,4404,-266569,1
77,32.7,4404,-266569,1
77,32.7,4404,-266874,1
77,32.7,4404,-266874,1
77,32.7,4404,-266874,1
77,32.7,4404,-266874,1
77,32.7,4404,-266874,1
77,32.7,4404,-266874,1
77,32.7,4404,-266874,1
77,32.7,4404,-266874,1
77,32.7,4404,-266874,1
77,32.7,4404,-266874,1
78,32.7,4404,-265348,1
78,32.7,4404,-265348,1
78,32.7,4404,-265348,1
78,32.7,4404,-265348,1
78,32.7,4404,-265348,1
78,32.7,4404,-265348,1
78,32.7,4404,-265348,1
78,32.7,4404,-265348,1
78,32.7,4404,-265348,1
78,32.7,4404,-265348,1
78,32.7,4404,-263517,1
78,32.7,4404,-263517,1
78,32.7,4404,-263517,1
78,32.7,4404,-263517,1
78,32.7,4404,-263517,1
78,32.7,4404,-263517,1
78,32.7,4404,-262297,1
78,32.7,4404,-262297,1
78,32.7,4404,-262297,1
78,32.7,4404,-262297,1
78,32.7,4404,-261839,1
78,32.7,4404,-261839,1
78,32.7,4404,-261839,1
78,32.7,4404,-261839,1
78,32.7,4404,-261839,1
78,32.7,4404,-261839,1
78,32.7,4404,-261839,1
78,32.7,4404,-261839,1
78,32.7,4404,-261839,1
78,32.7,4404,-260008,1
78,32.7,4404,-260008,1
78,32.7,4404,-260008,1
78,32.7,4404,-260008,1
78,32.7,4404,-260008,1
78,32.7,4404,-260008,1
78,32.7,4404,-260008,1
78,32.7,4404,-260008,1
78,32.7,4404,-260008,1
78,32.7,4404,-260008,1
78,32.7,4404,-258329,1
78,32.7,4404,-258329,1
78,32.7,4404,-258329,1
78,32.7,4404,-258329,1
78,32.7,4404,-258329,1
78,32.7,4404,-258329,1
78,32.7,4404,-258024,1
78,32.7,4404,-258024,1
78,32.7,4404,-258024,1
78,32.7,4404,-258024,1
78,32.7,4404,-257261,1
78,32.7,4404,-257261,1
78,32.7,4404,-257261,1
78,32.7,4404,-257261,1
78,32.7,4404,-257261,1
78,32.7,4404,-257261,1
78,32.7,4404,-257261,1
78,33,4404,-257261,1
78,33,4404,-257261,1
78,33,4404,-255888,1
78,33,4404,-255888,1
78,33,4404,-255888,1
78,33,4404,-255888,1
78,33,4404,-255888,1
78,33,4404,-255888,1
78,33,4404,-255888,1
78,33,4404,-255888,1
78,33,4404,-255888,1
78,33,4404,-255888,1
78,33,4404,-254515,1
78,33,4404,-254515,1
78,33,4404,-254515,1
78,33,4404,-254515,1
78,33,4404,-254515,1
78,33,4404,-254515,1
78,33,4404,-253752,1
78,33,4404,-253752,1
78,33,4404,-253752,1
78,33,4404,-253752,1
78,33,4404,-253752,1
78,33,4404,-253752,1
78,33,4404,-253752,1
78,33,4404,-253752,1
78,33,4404,-253752,1
78,33,4404,-253752,1
78,33,4404,-253752,1
78,33,4404,-253752,1
78,33,4404,-253752,1
78,33,4404,-253752,1
78,33,4404,-253752,1
78,33,4404,-253752,1
78,33,4404,-253752,1
78,33,4404,-253752,1
78,32.7,4404,-253752,1
78,32.7,4404,-253752,1
78,32.7,4404,-253752,1
78,32.7,4404,-253752,1
78,32.7,4404,-253752,1
78,32.7,4404,-253752,1
78,32.7,4404,-249632,1
78,32.7,4404,-249632,1
78,32.7,4404,-249632,1
78,32.7,4404,-249632,1
78,32.7,4404,-249632,1
78,32.7,4404,-249021,1
78,32.7,4404,-249021,1
78,32.7,4404,-249021,1
78,32.7,4404,-249021,1
78,32.7,4404,-249021,1
78,32.7,4404,-248564,1
78,32.7,4404,-248564,1
78,32.7,4404,-248564,1
78,32.7,4404,-248564,1
78,32.7,4404,-248564,1
78,32.7,4404,-248564,1
78,32.7,4404,-248564,1
78,32.7,4404,-248564,1
78,32.7,4404,-248564,1
78,32.7,4404,-248564,1
78,32.7,4404,-246885,1
78,32.7,4404,-246885,1
78,32.7,4404,-246885,1
78,32.7,4404,-246885,1
78,32.7,4404,-246885,1
78,32.7,4404,-246885,1
78,32.7,4404,-246885,1
78,32.7,4404,-246885,1
78,32.7,4404,-246885,1
78,32.7,4404,-245359,1
78,32.7,4404,-245359,1
78,32.7,4404,-245359,1
78,32.7,4404,-245359,1
78,32.7,4404,-245359,1
78,32.7,4404,-244749,1
78,32.7,4404,-244749,1
78,32.7,4404,-244749,1
78,32.7,4404,-244749,1
78,32.7,4404,-244749,1
78,32.7,4404,-244139,1
78,32.7,4404,-244139,1
78,32.7,4404,-244139,1
78,32.7,4404,-244139,1
78,32.7,4404,-244139,1
78,32.7,4404,-244139,1
78,32.7,4404,-244139,1
78,32.7,4404,-244139,1
78,32.7,4404,-244139,1
78,32.7,4404,-244139,1
78,32.7,4404,-242460,1
78,32.7,4404,-242460,1
78,32.7,4404,-242460,1
78,32.7,4404,-242460,1
78,32.7,4404,-242460,1
78,32.7,4404,-242460,1
